x,y,z
-147,855,-106
208,651,-354
13,706,-649
-150,827,-751
-95,912,-657
314,906,-365
367,931,-290
333,1008,-252
312,1093,-228
351,1109,-125
332,1050,-73
296,993,-85
285,961,-168
333,943,-310
347,932,-301
355,927,-261
363,960,-234
361,1015,-182
304,1165,-137
257,1230,-211
213,1249,-304
190,1201,-347
256,1037,-296
293,1004,-321
282,990,-404
170,925,-561
145,895,-592
155,873,-603
195,768,-589
187,691,-591
139,635,-625
-62,569,-735
-164,522,-754
-243,480,-737
-306,477,-698
-419,612,-594
-469,703,-555
-508,784,-540
-517,909,-529
-484,924,-485
-437,892,-419
-386,840,-359
-293,827,-329
-271,882,-352
-261,972,-350
-77,1157,25
108,1168,283
196,1120,286
65,1053,-55
-461,901,-725
-460,829,-583
-249,822,-281
-13,890,-82
0,1008,-156
-136,974,-244
-208,906,-304
-165,839,-343
54,764,-316
116,784,-262
133,840,-234
133,884,-257
180,820,-358
215,817,-379
219,903,-378
195,1071,-332
206,1033,-302
250,963,-302
273,923,-347
264,911,-453
302,910,-454
376,932,-433
454,983,-410
524,1083,-341
518,1105,-298
495,1120,-276
454,1137,-279
342,1147,-295
304,1139,-307
297,1125,-343
323,1092,-396
412,966,-456
433,907,-468
420,860,-491
385,809,-521
302,697,-586
249,656,-645
172,615,-729
-38,480,-866
-143,416,-877
-239,391,-872
-326,415,-883
-442,538,-909
-466,579,-843
-474,594,-714
-465,602,-578
-382,678,-531
-336,732,-629
-307,773,-731
-288,796,-773
-219,823,-655
-184,830,-594
-167,843,-587
-163,886,-616
-152,971,-629
-107,1077,-563
-10,1158,-376
155,1125,16
41,1031,-108
-215,944,-426
-465,909,-643
-531,927,-554
-114,937,-143
64,876,-260
97,816,-449
66,790,-456
92,801,-235
181,839,17
219,909,82
113,1008,-84
-170,1088,-465
-41,983,-394
257,849,-208
532,809,-57
603,924,-16
139,1273,-74
-138,1251,-135
-308,1074,-274
-346,830,-438
-31,440,-328
223,379,-115
370,438,-55
316,589,-212
14,920,-509
74,1052,-403
255,1168,-238
404,1253,-161
420,1298,-220
330,1326,-356
203,1411,-492
252,1387,-431
336,1260,-353
396,1077,-333
393,925,-399
329,850,-521
239,826,-659
129,750,-896
105,679,-966
65,601,-988
0,523,-960
-76,455,-889
-152,415,-790
-230,412,-691
-399,495,-599
-471,562,-595
-516,640,-575
-530,719,-525
-517,784,-464
-484,819,-422
-431,813,-410
-290,707,-430
-223,679,-434
-177,717,-437
-175,814,-450
-233,935,-461
-330,1061,-431
-381,1186,-302
-294,1275,-58
-75,1261,184
160,915,-78
-26,797,-510
-268,819,-722
-349,920,-536
-201,993,-150
132,935,-19
28,895,-259
-155,902,-408
-230,948,-394
-125,1002,-313
68,1032,-262
204,1032,-245
214,1015,-222
60,982,-172
48,959,-184
104,937,-203
187,946,-206
238,986,-188
217,992,-157
116,905,-137
-115,700,-164
-52,747,-141
172,842,-65
427,916,-1
526,975,-35
399,1060,-166
